stack,die,channel,bank,block,mean_K,max_K
0,dram_0,1,12,bank_array_pim_region,309.0058817321843,309.5378666911871
0,dram_0,1,13,bank_array_pim_region,309.08481878228537,309.66709639541983
0,dram_0,1,14,bank_array_pim_region,309.17418875046747,309.81514202542905
0,dram_0,1,15,bank_array_pim_region,309.2771158238839,309.98996090328654
0,dram_0,2,0,bank_array_pim_region,309.9202794575232,310.30077352092854
0,dram_0,2,1,bank_array_pim_region,309.881051714744,310.2626125933641
0,dram_0,2,2,bank_array_pim_region,309.8503551532462,310.2373083760115
0,dram_0,2,3,bank_array_pim_region,309.7882031447581,310.17140665593956
0,dram_0,2,4,bank_array_pim_region,310.2065963654223,310.3553787130917
0,dram_0,2,5,bank_array_pim_region,310.2021890443142,310.32104704627955
0,dram_0,2,6,bank_array_pim_region,310.2033269816061,310.29921446649826
0,dram_0,2,7,bank_array_pim_region,310.1648660689075,310.2362708299415
0,dram_0,2,8,bank_array_pim_region,310.4521460538607,310.539162882889
0,dram_0,2,9,bank_array_pim_region,310.6974804259131,310.80543291712024
0,dram_0,2,10,bank_array_pim_region,310.98549370493686,311.112811018104
0,dram_0,2,11,bank_array_pim_region,311.12205131285083,311.26266096616433
0,dram_0,2,12,bank_array_pim_region,309.397204071571,310.2009006703659
0,dram_0,2,13,bank_array_pim_region,309.53801200419286,310.45775332448153
0,dram_0,2,14,bank_array_pim_region,309.69686915777834,310.75833426856684
0,dram_0,2,15,bank_array_pim_region,309.7737719008993,310.9057947758953
0,dram_0,3,0,bank_array_pim_region,309.69039342106225,310.05911902543767
0,dram_0,3,1,bank_array_pim_region,309.5547872941371,309.8973493591185
0,dram_0,3,2,bank_array_pim_region,309.38420659684135,309.689579732681
0,dram_0,3,3,bank_array_pim_region,309.2631037975249,309.54816005849045
0,dram_0,3,4,bank_array_pim_region,310.08035641533115,310.1340762953398
0,dram_0,3,5,bank_array_pim_region,309.947809278452,309.9812236239243
0,dram_0,3,6,bank_array_pim_region,309.77268959495007,309.7831743466435
0,dram_0,3,7,bank_array_pim_region,309.6452883307708,309.68093733396984
0,dram_0,3,8,bank_array_pim_region,311.10044537812706,311.2464592876446
0,dram_0,3,9,bank_array_pim_region,310.9211849974274,311.06500945970686
0,dram_0,3,10,bank_array_pim_region,310.59515194601806,310.7317149557911
0,dram_0,3,11,bank_array_pim_region,310.369738566152,310.4995259330444
0,dram_0,3,12,bank_array_pim_region,309.76402748317054,310.89248595663145
0,dram_0,3,13,bank_array_pim_region,309.6679271588653,310.7188352779009
0,dram_0,3,14,bank_array_pim_region,309.492358458989,310.3966606717981
0,dram_0,3,15,bank_array_pim_region,309.364165395642,310.1766049531394
0,dram_0,4,0,bank_array_pim_region,309.19503287704015,309.4776887797012
0,dram_0,4,1,bank_array_pim_region,309.17888124411024,309.4766942954394
0,dram_0,4,2,bank_array_pim_region,309.20761103000905,309.5359283158399
0,dram_0,4,3,bank_array_pim_region,309.17464945396284,309.51345759115327
0,dram_0,4,4,bank_array_pim_region,309.57193298522475,309.5976421207669
0,dram_0,4,5,bank_array_pim_region,309.55194758854714,309.57096224273596
0,dram_0,4,6,bank_array_pim_region,309.576537962892,309.62745469658256
0,dram_0,4,7,bank_array_pim_region,309.5347303487661,309.60206685431007
0,dram_0,4,8,bank_array_pim_region,310.2537796363724,310.37977255038203
0,dram_0,4,9,bank_array_pim_region,310.243560492205,310.3690042159336
0,dram_0,4,10,bank_array_pim_region,310.3257159940834,310.45204877350295
0,dram_0,4,11,bank_array_pim_region,310.29667022729416,310.42093230145133
0,dram_0,4,12,bank_array_pim_region,309.2893955839801,310.068514495568
0,dram_0,4,13,bank_array_pim_region,309.2666124685574,310.0687274261755
0,dram_0,4,14,bank_array_pim_region,309.2884101974152,310.1630916373719
0,dram_0,4,15,bank_array_pim_region,309.2509487408894,310.14541437339096
0,dram_0,5,0,bank_array_pim_region,309.0723813642326,309.39918242681944
0,dram_0,5,1,bank_array_pim_region,308.8986416887766,309.190068235647
0,dram_0,5,2,bank_array_pim_region,308.6565976434281,308.8899692765918
0,dram_0,5,3,bank_array_pim_region,308.4480277563623,308.6340567169658
0,dram_0,5,4,bank_array_pim_region,309.416896597903,309.4855823879881
0,dram_0,5,5,bank_array_pim_region,309.2207620831688,309.27528946110186
0,dram_0,5,6,bank_array_pim_region,308.95136118487517,308.97479555539513
0,dram_0,5,7,bank_array_pim_region,308.7149721283134,308.72798642840075
0,dram_0,5,8,bank_array_pim_region,310.1425452119055,310.25969559583905
0,dram_0,5,9,bank_array_pim_region,309.8582230400524,309.96288516955894
0,dram_0,5,10,bank_array_pim_region,309.44699649583055,309.53525656365616
0,dram_0,5,11,bank_array_pim_region,309.1008112941778,309.1727225686907
0,dram_0,5,12,bank_array_pim_region,309.1464962320558,310.0009338098788
0,dram_0,5,13,bank_array_pim_region,308.97276690627814,309.72432916013776
0,dram_0,5,14,bank_array_pim_region,308.73279220503196,309.31933524780635
